,ori,data_year,offense,cleared,actual
10405,GA0760300,2018,violent-crime,30,31
10406,GA0760300,2018,robbery,4,5
10407,GA0760300,2018,rape-legacy,0,0
10408,GA0760300,2018,rape,0,0
10409,GA0760300,2018,property-crime,336,342
10410,GA0760300,2018,motor-vehicle-theft,13,15
10411,GA0760300,2018,larceny,300,301
10412,GA0760300,2018,human-trafficing,0,0
10413,GA0760300,2018,homicide,0,0
10414,GA0760300,2018,burglary,23,26
10415,GA0760300,2018,arson,0,0
10416,GA0760300,2019,burglary,4,19
10417,GA0760300,2019,aggravated-assault,15,21
10418,GA0760300,2019,arson,1,2
10419,GA0760300,2019,motor-vehicle-theft,1,13
10420,GA0760300,2019,property-crime,68,192
10421,GA0760300,2019,violent-crime,16,22
10422,GA0760300,2019,robbery,0,1
10423,GA0760300,2019,rape-legacy,0,0
10424,GA0760300,2019,rape,1,0
10425,GA0760300,2019,larceny,63,160
10426,GA0760300,2019,human-trafficing,0,0
10427,GA0760300,2019,homicide,0,0
10428,GA0760300,2020,human-trafficing,0,0
10429,GA0760300,2020,motor-vehicle-theft,0,7
10430,GA0760300,2020,property-crime,30,146
10431,GA0760300,2020,rape,0,1
10432,GA0760300,2020,rape-legacy,0,1
10433,GA0760300,2020,robbery,1,5
10434,GA0760300,2020,violent-crime,4,17
10435,GA0760300,2020,homicide,0,0
10436,GA0760300,2020,burglary,0,30
10437,GA0760300,2020,arson,0,2
10438,GA0760300,2020,aggravated-assault,3,11
10439,GA0760300,2020,larceny,30,109
10440,GA0770000,2017,property-crime,7,108
10441,GA0770000,2017,rape-legacy,0,0
10442,GA0770000,2017,robbery,0,0
10443,GA0770000,2017,violent-crime,1,6
10444,GA0770000,2017,burglary,2,29
10445,GA0770000,2017,arson,0,0
10446,GA0770000,2017,aggravated-assault,1,6
10447,GA0770000,2017,homicide,0,0
10448,GA0770000,2017,human-trafficing,0,0
10449,GA0770000,2017,larceny,4,68
10450,GA0770000,2017,motor-vehicle-theft,1,11
10451,GA0770000,2017,rape,0,0
10452,GA0770000,2018,rape,0,1
10453,GA0770000,2018,property-crime,27,119
10454,GA0770000,2018,arson,0,0
10455,GA0770000,2018,burglary,5,22
10456,GA0770000,2018,homicide,0,0
10457,GA0770000,2018,human-trafficing,0,0
10458,GA0770000,2018,larceny,18,84
10459,GA0770000,2018,aggravated-assault,4,6
10460,GA0770000,2018,motor-vehicle-theft,4,13
10461,GA0770000,2018,rape-legacy,0,0
10462,GA0770000,2018,robbery,0,1
10463,GA0770000,2018,violent-crime,4,8
10464,GA0770000,2019,homicide,0,0
10465,GA0770000,2019,rape-legacy,0,1
10466,GA0770000,2019,robbery,0,0
10467,GA0770000,2019,violent-crime,2,5
10468,GA0770000,2019,aggravated-assault,2,4
10469,GA0770000,2019,motor-vehicle-theft,3,6
10470,GA0770000,2019,property-crime,11,102
10471,GA0770000,2019,larceny,7,78
10472,GA0770000,2019,human-trafficing,0,0
10473,GA0770000,2019,rape,0,1
10474,GA0770000,2019,burglary,1,18
10475,GA0770000,2019,arson,0,1
10476,GA0770000,2020,arson,0,3
10477,GA0770000,2020,aggravated-assault,0,5
10478,GA0770000,2020,burglary,0,14
10479,GA0770000,2020,homicide,0,1
10480,GA0770000,2020,human-trafficing,0,0
10481,GA0770000,2020,larceny,1,50
10482,GA0770000,2020,motor-vehicle-theft,0,12
10483,GA0770000,2020,property-crime,1,76
10484,GA0770000,2020,rape,0,0
10485,GA0770000,2020,rape-legacy,0,0
10486,GA0770000,2020,robbery,0,2
10487,GA0770000,2020,violent-crime,0,8
10488,GA0770100,2017,human-trafficing,0,0
10489,GA0770100,2017,robbery,0,4
10490,GA0770100,2017,violent-crime,5,14
10491,GA0770100,2017,rape-legacy,0,0
10492,GA0770100,2017,larceny,10,68
10493,GA0770100,2017,homicide,0,0
10494,GA0770100,2017,property-crime,12,80
10495,GA0770100,2017,aggravated-assault,5,10
10496,GA0770100,2017,arson,0,3
10497,GA0770100,2017,burglary,2,9
10498,GA0770100,2017,rape,0,0
10499,GA0770100,2017,motor-vehicle-theft,0,3
10500,GA0770100,2018,robbery,0,4
10501,GA0770100,2018,aggravated-assault,10,16
10502,GA0770100,2018,arson,0,0
10503,GA0770100,2018,burglary,0,19
10504,GA0770100,2018,homicide,0,0
10505,GA0770100,2018,human-trafficing,0,0
10506,GA0770100,2018,larceny,10,86
10507,GA0770100,2018,motor-vehicle-theft,1,3
10508,GA0770100,2018,property-crime,11,108
10509,GA0770100,2018,rape,0,0
10510,GA0770100,2018,rape-legacy,0,0
10511,GA0770100,2018,violent-crime,10,20
10512,GA0770100,2019,human-trafficing,0,0
10513,GA0770100,2019,aggravated-assault,6,11
10514,GA0770100,2019,violent-crime,6,15
10515,GA0770100,2019,robbery,0,2
10516,GA0770100,2019,rape-legacy,0,0
10517,GA0770100,2019,rape,0,1
10518,GA0770100,2019,property-crime,22,107
10519,GA0770100,2019,motor-vehicle-theft,1,10
10520,GA0770100,2019,larceny,17,78
10521,GA0770100,2019,arson,0,0
10522,GA0770100,2019,burglary,4,19
10523,GA0770100,2019,homicide,0,1
10524,GA0770100,2020,arson,0,1
10525,GA0770100,2020,burglary,0,14
10526,GA0770100,2020,homicide,0,0
10527,GA0770100,2020,human-trafficing,0,0
10528,GA0770100,2020,larceny,1,73
10529,GA0770100,2020,motor-vehicle-theft,0,18
10530,GA0770100,2020,rape-legacy,0,1
10531,GA0770100,2020,robbery,0,1
10532,GA0770100,2020,violent-crime,1,23
10533,GA0770100,2020,property-crime,1,105
10534,GA0770100,2020,rape,0,1
10535,GA0770100,2020,aggravated-assault,1,21
10536,GA0780000,2017,burglary,24,148
10537,GA0780000,2017,human-trafficing,0,0
10538,GA0780000,2017,larceny,159,559
10539,GA0780000,2017,motor-vehicle-theft,23,38
10540,GA0780000,2017,property-crime,206,745
10541,GA0780000,2017,aggravated-assault,24,58
10542,GA0780000,2017,rape,3,5
10543,GA0780000,2017,rape-legacy,0,0
10544,GA0780000,2017,robbery,2,8
10545,GA0780000,2017,violent-crime,30,72
10546,GA0780000,2017,arson,0,0
10547,GA0780000,2017,homicide,1,1
10548,GA0780000,2018,robbery,2,2
10549,GA0780000,2018,property-crime,158,556
10550,GA0780000,2018,violent-crime,28,46
10551,GA0780000,2018,motor-vehicle-theft,26,34
10552,GA0780000,2018,homicide,0,0
10553,GA0780000,2018,human-trafficing,0,0
10554,GA0780000,2018,larceny,108,412
10555,GA0780000,2018,burglary,24,110
10556,GA0780000,2018,arson,0,0
10557,GA0780000,2018,aggravated-assault,23,41
10558,GA0780000,2018,rape-legacy,0,0
10559,GA0780000,2018,rape,3,3
10560,GA0780000,2019,arson,1,2
10561,GA0780000,2019,property-crime,21,151
10562,GA0780000,2019,rape,1,3
10563,GA0780000,2019,rape-legacy,0,1
10564,GA0780000,2019,robbery,0,0
10565,GA0780000,2019,violent-crime,14,19
10566,GA0780000,2019,aggravated-assault,12,15
10567,GA0780000,2019,burglary,2,30
10568,GA0780000,2019,homicide,1,1
10569,GA0780000,2019,human-trafficing,0,0
10570,GA0780000,2019,larceny,14,103
10571,GA0780000,2019,motor-vehicle-theft,5,18
10572,GA0780000,2020,aggravated-assault,41,67
10573,GA0780000,2020,motor-vehicle-theft,20,68
10574,GA0780000,2020,property-crime,102,643
10575,GA0780000,2020,rape,6,9
10576,GA0780000,2020,rape-legacy,1,3
10577,GA0780000,2020,robbery,1,4
10578,GA0780000,2020,violent-crime,49,81
10579,GA0780000,2020,larceny,67,455
10580,GA0780000,2020,human-trafficing,0,0
10581,GA0780000,2020,homicide,1,1
10582,GA0780000,2020,burglary,15,120
10583,GA0780000,2020,arson,2,8
10584,GA0780200,2017,larceny,24,121
10585,GA0780200,2017,human-trafficing,0,0
10586,GA0780200,2017,homicide,0,1
10587,GA0780200,2017,violent-crime,14,17
10588,GA0780200,2017,robbery,4,6
10589,GA0780200,2017,rape,0,0
10590,GA0780200,2017,rape-legacy,0,0
10591,GA0780200,2017,property-crime,47,175
10592,GA0780200,2017,aggravated-assault,10,10
10593,GA0780200,2017,arson,0,0
10594,GA0780200,2017,burglary,18,44
10595,GA0780200,2017,motor-vehicle-theft,5,10
10596,GA0780200,2018,property-crime,43,151
10597,GA0780200,2018,aggravated-assault,6,9
10598,GA0780200,2018,arson,0,0
10599,GA0780200,2018,burglary,5,21
10600,GA0780200,2018,homicide,0,0
10601,GA0780200,2018,human-trafficing,0,0
10602,GA0780200,2018,larceny,35,121
10603,GA0780200,2018,motor-vehicle-theft,3,9
10604,GA0780200,2018,violent-crime,7,12
10605,GA0780200,2018,robbery,1,2
10606,GA0780200,2018,rape-legacy,0,0
10607,GA0780200,2018,rape,0,1
10608,GA0780200,2019,property-crime,34,140
10609,GA0780200,2019,human-trafficing,0,0
10610,GA0780200,2019,larceny,28,114
10611,GA0780200,2019,motor-vehicle-theft,4,13
10612,GA0780200,2019,rape,0,0
10613,GA0780200,2019,rape-legacy,0,0
10614,GA0780200,2019,robbery,1,2
10615,GA0780200,2019,violent-crime,1,3
10616,GA0780200,2019,homicide,0,0
10617,GA0780200,2019,burglary,2,13
10618,GA0780200,2019,arson,0,0
10619,GA0780200,2019,aggravated-assault,0,1
10620,GA0780200,2020,rape-legacy,0,0
10621,GA0780200,2020,violent-crime,0,9
10622,GA0780200,2020,aggravated-assault,0,6
10623,GA0780200,2020,arson,0,0
10624,GA0780200,2020,burglary,0,21
10625,GA0780200,2020,homicide,0,0
10626,GA0780200,2020,human-trafficing,0,0
10627,GA0780200,2020,larceny,3,121
10628,GA0780200,2020,motor-vehicle-theft,0,11
10629,GA0780200,2020,property-crime,3,153
10630,GA0780200,2020,rape,0,1
10631,GA0780200,2020,robbery,0,2
10632,GA0780300,2017,property-crime,0,9
10633,GA0780300,2017,human-trafficing,0,0
10634,GA0780300,2017,arson,0,0
10635,GA0780300,2017,burglary,0,1
10636,GA0780300,2017,homicide,0,0
10637,GA0780300,2017,violent-crime,1,2
10638,GA0780300,2017,motor-vehicle-theft,0,1
10639,GA0780300,2017,larceny,0,7
10640,GA0780300,2017,rape,1,1
10641,GA0780300,2017,aggravated-assault,0,0
10642,GA0780300,2017,robbery,0,1
10643,GA0780300,2017,rape-legacy,0,0
10644,GA0780300,2018,violent-crime,2,2
10645,GA0780300,2018,aggravated-assault,2,2
10646,GA0780300,2018,arson,0,0
10647,GA0780300,2018,burglary,0,1
10648,GA0780300,2018,homicide,0,0
10649,GA0780300,2018,human-trafficing,0,0
10650,GA0780300,2018,larceny,2,17
10651,GA0780300,2018,motor-vehicle-theft,0,0
10652,GA0780300,2018,property-crime,2,18
10653,GA0780300,2018,rape,0,0
10654,GA0780300,2018,rape-legacy,0,0
10655,GA0780300,2018,robbery,0,0
10656,GA0780300,2019,arson,0,0
10657,GA0780300,2019,burglary,0,2
10658,GA0780300,2019,homicide,0,0
10659,GA0780300,2019,human-trafficing,0,0
10660,GA0780300,2019,larceny,2,9
10661,GA0780300,2019,motor-vehicle-theft,0,0
10662,GA0780300,2019,property-crime,2,11
10663,GA0780300,2019,rape,0,0
10664,GA0780300,2019,rape-legacy,0,0
10665,GA0780300,2019,robbery,0,0
10666,GA0780300,2019,violent-crime,0,0
10667,GA0780300,2019,aggravated-assault,0,0
10668,GA0780300,2020,aggravated-assault,0,0
10669,GA0780300,2020,arson,0,0
10670,GA0780300,2020,burglary,0,0
10671,GA0780300,2020,homicide,0,0
10672,GA0780300,2020,human-trafficing,0,0
10673,GA0780300,2020,larceny,1,4
10674,GA0780300,2020,motor-vehicle-theft,1,1
10675,GA0780300,2020,property-crime,2,5
10676,GA0780300,2020,rape,0,0
10677,GA0780300,2020,robbery,0,0
10678,GA0780300,2020,violent-crime,0,0
10679,GA0780300,2020,rape-legacy,0,0
10680,GA0780400,2017,property-crime,6,30
10681,GA0780400,2017,rape,0,0
10682,GA0780400,2017,larceny,3,19
10683,GA0780400,2017,motor-vehicle-theft,2,4
10684,GA0780400,2017,aggravated-assault,0,6
10685,GA0780400,2017,robbery,0,0
10686,GA0780400,2017,rape-legacy,0,0
10687,GA0780400,2017,arson,0,0
10688,GA0780400,2017,violent-crime,0,6
10689,GA0780400,2017,burglary,1,7
10690,GA0780400,2017,homicide,0,0
10691,GA0780400,2017,human-trafficing,0,0
10692,GA0780400,2018,homicide,0,0
10693,GA0780400,2018,violent-crime,3,9
10694,GA0780400,2018,robbery,0,0
10695,GA0780400,2018,rape-legacy,0,0
10696,GA0780400,2018,rape,1,1
10697,GA0780400,2018,property-crime,11,59
10698,GA0780400,2018,motor-vehicle-theft,1,4
10699,GA0780400,2018,larceny,8,39
10700,GA0780400,2018,human-trafficing,0,0
10701,GA0780400,2018,aggravated-assault,2,8
10702,GA0780400,2018,arson,0,0
10703,GA0780400,2018,burglary,2,16
10704,GA0780400,2019,property-crime,1,16
10705,GA0780400,2019,motor-vehicle-theft,0,2
10706,GA0780400,2019,larceny,1,11
10707,GA0780400,2019,human-trafficing,0,0
10708,GA0780400,2019,homicide,0,0
10709,GA0780400,2019,burglary,0,3
10710,GA0780400,2019,arson,0,1
10711,GA0780400,2019,aggravated-assault,1,3
10712,GA0780400,2019,rape,0,2
10713,GA0780400,2019,rape-legacy,0,1
10714,GA0780400,2019,robbery,0,0
10715,GA0780400,2019,violent-crime,1,5
10716,GA0780400,2020,aggravated-assault,0,0
10717,GA0780400,2020,burglary,0,10
10718,GA0780400,2020,homicide,0,0
10719,GA0780400,2020,human-trafficing,0,0
10720,GA0780400,2020,larceny,1,23
10721,GA0780400,2020,motor-vehicle-theft,1,4
10722,GA0780400,2020,property-crime,2,37
10723,GA0780400,2020,rape,1,1
10724,GA0780400,2020,rape-legacy,1,0
10725,GA0780400,2020,robbery,0,1
10726,GA0780400,2020,violent-crime,1,2
10727,GA0780400,2020,arson,0,0
10728,GA0780600,2017,rape,1,3
10729,GA0780600,2017,human-trafficing,0,0
10730,GA0780600,2017,larceny,40,62
10731,GA0780600,2017,motor-vehicle-theft,4,8
10732,GA0780600,2017,property-crime,55,94
10733,GA0780600,2017,rape-legacy,0,0
10734,GA0780600,2017,robbery,2,2
10735,GA0780600,2017,violent-crime,8,12
10736,GA0780600,2017,homicide,0,0
10737,GA0780600,2017,burglary,11,24
10738,GA0780600,2017,arson,0,0
10739,GA0780600,2017,aggravated-assault,5,7
10740,GA0780600,2018,human-trafficing,0,0
10741,GA0780600,2018,aggravated-assault,1,1
10742,GA0780600,2018,arson,0,0
10743,GA0780600,2018,burglary,3,6
10744,GA0780600,2018,homicide,0,0
10745,GA0780600,2018,larceny,22,53
10746,GA0780600,2018,motor-vehicle-theft,3,7
10747,GA0780600,2018,property-crime,28,66
10748,GA0780600,2018,rape,1,0
10749,GA0780600,2018,rape-legacy,0,0
10750,GA0780600,2018,robbery,0,0
10751,GA0780600,2018,violent-crime,2,1
10752,GA0780600,2019,larceny,5,99
10753,GA0780600,2019,violent-crime,2,8
10754,GA0780600,2019,robbery,0,2
10755,GA0780600,2019,rape-legacy,0,0
10756,GA0780600,2019,rape,0,0
10757,GA0780600,2019,property-crime,5,128
10758,GA0780600,2019,motor-vehicle-theft,0,14
10759,GA0780600,2019,human-trafficing,0,0
10760,GA0780600,2019,homicide,0,0
10761,GA0780600,2019,burglary,0,15
10762,GA0780600,2019,arson,0,0
10763,GA0780600,2019,aggravated-assault,2,6
10764,GA0780600,2020,larceny,17,119
10765,GA0780600,2020,robbery,0,1
10766,GA0780600,2020,rape-legacy,1,2
10767,GA0780600,2020,rape,1,4
10768,GA0780600,2020,property-crime,20,155
10769,GA0780600,2020,motor-vehicle-theft,1,18
10770,GA0780600,2020,human-trafficing,0,0
10771,GA0780600,2020,homicide,0,0
10772,GA0780600,2020,burglary,2,18
10773,GA0780600,2020,arson,1,1
10774,GA0780600,2020,aggravated-assault,6,8
10775,GA0780600,2020,violent-crime,7,13
10776,GA0780900,2019,homicide,0,0
10777,GA0780900,2019,burglary,0,0
10778,GA0780900,2019,arson,0,0
10779,GA0780900,2019,violent-crime,0,0
10780,GA0780900,2019,aggravated-assault,0,0
10781,GA0780900,2019,robbery,0,0
10782,GA0780900,2019,rape-legacy,0,0
10783,GA0780900,2019,rape,0,0
10784,GA0780900,2019,property-crime,0,0
10785,GA0780900,2019,motor-vehicle-theft,0,0
10786,GA0780900,2019,larceny,0,0
10787,GA0780900,2019,human-trafficing,0,0
10788,GA0780900,2020,rape-legacy,0,0
10789,GA0780900,2020,aggravated-assault,0,0
10790,GA0780900,2020,arson,0,0
10791,GA0780900,2020,burglary,0,0
10792,GA0780900,2020,homicide,0,0
10793,GA0780900,2020,human-trafficing,0,0
10794,GA0780900,2020,larceny,0,3
10795,GA0780900,2020,violent-crime,0,0
10796,GA0780900,2020,motor-vehicle-theft,0,1
10797,GA0780900,2020,property-crime,0,4
10798,GA0780900,2020,rape,0,0
10799,GA0780900,2020,robbery,0,0
10800,GA0790000,2017,rape-legacy,0,0
10801,GA0790000,2017,robbery,0,3
10802,GA0790000,2017,violent-crime,19,61
10803,GA0790000,2017,aggravated-assault,19,58
10804,GA0790000,2017,arson,0,0
10805,GA0790000,2017,burglary,17,55
10806,GA0790000,2017,homicide,0,0
10807,GA0790000,2017,human-trafficing,0,0
10808,GA0790000,2017,rape,0,0
10809,GA0790000,2017,property-crime,112,226
10810,GA0790000,2017,motor-vehicle-theft,5,12
10811,GA0790000,2017,larceny,90,159
10812,GA0790000,2018,violent-crime,15,63
10813,GA0790000,2018,robbery,0,2
10814,GA0790000,2018,rape-legacy,0,0
10815,GA0790000,2018,rape,0,0
10816,GA0790000,2018,property-crime,63,174
10817,GA0790000,2018,aggravated-assault,15,61
10818,GA0790000,2018,arson,0,0
10819,GA0790000,2018,motor-vehicle-theft,4,7
10820,GA0790000,2018,larceny,54,141
10821,GA0790000,2018,human-trafficing,0,0
10822,GA0790000,2018,homicide,0,0
10823,GA0790000,2018,burglary,5,26
10824,GA0790000,2019,violent-crime,19,69
10825,GA0790000,2019,robbery,0,2
10826,GA0790000,2019,rape-legacy,0,1
10827,GA0790000,2019,homicide,0,0
10828,GA0790000,2019,human-trafficing,0,0
10829,GA0790000,2019,rape,0,2
10830,GA0790000,2019,arson,0,1
10831,GA0790000,2019,aggravated-assault,19,65
10832,GA0790000,2019,larceny,17,144
10833,GA0790000,2019,motor-vehicle-theft,5,15
10834,GA0790000,2019,burglary,5,34
10835,GA0790000,2019,property-crime,27,193
10836,GA0790000,2020,robbery,0,1
10837,GA0790000,2020,aggravated-assault,13,33
10838,GA0790000,2020,arson,0,5
10839,GA0790000,2020,burglary,5,30
10840,GA0790000,2020,homicide,0,0
10841,GA0790000,2020,human-trafficing,0,0
10842,GA0790000,2020,larceny,11,104
10843,GA0790000,2020,motor-vehicle-theft,3,28
10844,GA0790000,2020,violent-crime,14,38
10845,GA0790000,2020,property-crime,19,162
10846,GA0790000,2020,rape,1,4
10847,GA0790000,2020,rape-legacy,1,3
10848,GA0800000,2017,burglary,21,40
10849,GA0800000,2017,rape-legacy,0,0
10850,GA0800000,2017,robbery,1,1
10851,GA0800000,2017,violent-crime,6,13
10852,GA0800000,2017,arson,0,0
10853,GA0800000,2017,aggravated-assault,5,12
10854,GA0800000,2017,rape,0,0
10855,GA0800000,2017,property-crime,121,170
10856,GA0800000,2017,homicide,0,0
10857,GA0800000,2017,motor-vehicle-theft,1,5
10858,GA0800000,2017,larceny,99,125
10859,GA0800000,2017,human-trafficing,0,0
10860,GA0800000,2018,violent-crime,10,16
10861,GA0800000,2018,rape,0,0
10862,GA0800000,2018,property-crime,95,115
10863,GA0800000,2018,motor-vehicle-theft,3,10
10864,GA0800000,2018,larceny,59,77
10865,GA0800000,2018,human-trafficing,0,0
10866,GA0800000,2018,homicide,0,0
10867,GA0800000,2018,burglary,33,28
10868,GA0800000,2018,arson,0,0
10869,GA0800000,2018,aggravated-assault,10,16
10870,GA0800000,2018,rape-legacy,0,0
10871,GA0800000,2018,robbery,0,0
10872,GA0800000,2019,violent-crime,2,8
10873,GA0800000,2019,larceny,14,59
10874,GA0800000,2019,motor-vehicle-theft,2,12
10875,GA0800000,2019,property-crime,20,94
10876,GA0800000,2019,rape,0,1
10877,GA0800000,2019,aggravated-assault,2,6
10878,GA0800000,2019,arson,0,0
10879,GA0800000,2019,burglary,4,23
10880,GA0800000,2019,homicide,0,0
10881,GA0800000,2019,rape-legacy,0,1
10882,GA0800000,2019,robbery,0,1
10883,GA0800000,2019,human-trafficing,0,0
10884,GA0800000,2020,burglary,2,12
10885,GA0800000,2020,aggravated-assault,10,19
10886,GA0800000,2020,larceny,9,38
10887,GA0800000,2020,motor-vehicle-theft,5,13
10888,GA0800000,2020,property-crime,16,63
10889,GA0800000,2020,rape,0,3
10890,GA0800000,2020,rape-legacy,0,2
10891,GA0800000,2020,robbery,1,1
10892,GA0800000,2020,violent-crime,11,23
10893,GA0800000,2020,human-trafficing,0,0
10894,GA0800000,2020,homicide,0,0
10895,GA0800000,2020,arson,0,0
10896,GA0800100,2017,rape,1,1
10897,GA0800100,2017,robbery,1,1
10898,GA0800100,2017,arson,0,0
10899,GA0800100,2017,burglary,23,33
10900,GA0800100,2017,homicide,0,0
10901,GA0800100,2017,human-trafficing,0,0
10902,GA0800100,2017,rape-legacy,0,0
10903,GA0800100,2017,larceny,106,186
10904,GA0800100,2017,violent-crime,6,7
10905,GA0800100,2017,property-crime,135,225
10906,GA0800100,2017,motor-vehicle-theft,6,6
10907,GA0800100,2017,aggravated-assault,4,5
10908,GA0800100,2018,aggravated-assault,14,16
10909,GA0800100,2018,arson,0,0
10910,GA0800100,2018,burglary,36,38
10911,GA0800100,2018,homicide,0,0
10912,GA0800100,2018,human-trafficing,0,0
10913,GA0800100,2018,larceny,89,139
10914,GA0800100,2018,motor-vehicle-theft,6,6
10915,GA0800100,2018,property-crime,131,183
10916,GA0800100,2018,rape,1,1
10917,GA0800100,2018,rape-legacy,0,0
10918,GA0800100,2018,robbery,0,0
10919,GA0800100,2018,violent-crime,15,17
10920,GA0800100,2019,property-crime,71,195
10921,GA0800100,2019,violent-crime,11,17
10922,GA0800100,2019,robbery,0,0
10923,GA0800100,2019,rape-legacy,0,1
10924,GA0800100,2019,rape,0,2
10925,GA0800100,2019,motor-vehicle-theft,5,8
10926,GA0800100,2019,larceny,52,160
10927,GA0800100,2019,human-trafficing,0,0
10928,GA0800100,2019,homicide,0,0
10929,GA0800100,2019,burglary,14,27
10930,GA0800100,2019,arson,0,0
10931,GA0800100,2019,aggravated-assault,11,15
10932,GA0800100,2020,motor-vehicle-theft,0,3
10933,GA0800100,2020,violent-crime,2,16
10934,GA0800100,2020,property-crime,10,79
10935,GA0800100,2020,rape,0,0
10936,GA0800100,2020,rape-legacy,0,0
10937,GA0800100,2020,robbery,0,2
10938,GA0800100,2020,aggravated-assault,2,13
10939,GA0800100,2020,larceny,8,60
10940,GA0800100,2020,arson,0,0
10941,GA0800100,2020,burglary,2,16
10942,GA0800100,2020,homicide,0,1
10943,GA0800100,2020,human-trafficing,0,0
10944,GA0810000,2017,human-trafficing,0,0
10945,GA0810000,2017,aggravated-assault,1,31
10946,GA0810000,2017,arson,0,0
10947,GA0810000,2017,burglary,0,68
10948,GA0810000,2017,homicide,0,0
10949,GA0810000,2017,larceny,1,53
10950,GA0810000,2017,motor-vehicle-theft,0,7
10951,GA0810000,2017,property-crime,1,128
10952,GA0810000,2017,rape,0,2
10953,GA0810000,2017,rape-legacy,0,0
10954,GA0810000,2017,robbery,0,3
10955,GA0810000,2017,violent-crime,1,36
10956,GA0810000,2018,robbery,0,0
10957,GA0810000,2018,aggravated-assault,0,29
10958,GA0810000,2018,arson,0,0
10959,GA0810000,2018,burglary,1,26
10960,GA0810000,2018,homicide,0,0
10961,GA0810000,2018,human-trafficing,0,0
